"","pixel","bs_sic_x10","lon","lat","sicDate","x","y"
"53",5,602,-172.3087748,62.53892242,"20220104",-2410666.53116729,1837019.28420536
"63",6,280,-172.59435311,62.72215112,"20220104",-2384856.75697129,1836212.53598877
"73",7,0,-172.8825669,62.86960264,"20220104",-2362273.2266533,1837825.46139676
"83",8,0,-173.28950402,62.74155685,"20220104",-2360660.30422343,1863635.10199659
"93",9,0,-173.64949576,62.61006956,"20220104",-2360660.49126403,1887831.6767689
"103",10,0,-174.05315813,62.45989067,"20220104",-2360660.70709449,1915254.47383621
"113",11,0,-173.73223588,62.30883546,"20220104",-2384857.35645813,1912834.99988579
"123",12,0,-173.39871039,62.13615455,"20220104",-2411473.67853153,1911222.11307978
"133",13,217,-173.10043038,61.95538139,"20220104",-2437718.94307876,1911445.37777676
"143",14,177,-172.74200852,62.09614904,"20220104",-2436850.54348647,1886267.69227442
"153",15,654,-172.37301955,62.21931067,"20220104",-2437718.54562213,1861958.28583285
"163",16,654,-172.01043703,62.34746359,"20220104",-2437718.35458089,1837648.8452323
"110",1,356,-173.05576386,62.26233287,"20220105",-2411473.49214075,1887832.07778017
"24",2,276,-173.33655426,62.42821497,"20220105",-2387276.81855827,1887831.88592911
"34",3,675,-172.67357453,62.40051872,"20220105",-2411473.28765688,1862022.41413149
"44",4,524,-172.9293529,62.57602444,"20220105",-2387276.60372308,1860409.10948969
"54",5,705,-172.3087748,62.53892242,"20220105",-2410666.53116729,1837019.28420536
"64",6,647,-172.59435311,62.72215112,"20220105",-2384856.75697129,1836212.53598877
"74",7,413,-172.8825669,62.86960264,"20220105",-2362273.2266533,1837825.46139676
"84",8,271,-173.28950402,62.74155685,"20220105",-2360660.30422343,1863635.10199659
"94",9,0,-173.64949576,62.61006956,"20220105",-2360660.49126403,1887831.6767689
"104",10,0,-174.05315813,62.45989067,"20220105",-2360660.70709449,1915254.47383621
"114",11,0,-173.73223588,62.30883546,"20220105",-2384857.35645813,1912834.99988579
"124",12,356,-173.39871039,62.13615455,"20220105",-2411473.67853153,1911222.11307978
"134",13,415,-173.10043038,61.95538139,"20220105",-2437718.94307876,1911445.37777676
"144",14,659,-172.74200852,62.09614904,"20220105",-2436850.54348647,1886267.69227442
"154",15,861,-172.37301955,62.21931067,"20220105",-2437718.54562213,1861958.28583285
"164",16,861,-172.01043703,62.34746359,"20220105",-2437718.35458089,1837648.8452323
"115",1,596,-173.05576386,62.26233287,"20220106",-2411473.49214075,1887832.07778017
"25",2,462,-173.33655426,62.42821497,"20220106",-2387276.81855827,1887831.88592911
"35",3,910,-172.67357453,62.40051872,"20220106",-2411473.28765688,1862022.41413149
"45",4,824,-172.9293529,62.57602444,"20220106",-2387276.60372308,1860409.10948969
"55",5,957,-172.3087748,62.53892242,"20220106",-2410666.53116729,1837019.28420536
"65",6,895,-172.59435311,62.72215112,"20220106",-2384856.75697129,1836212.53598877
"75",7,626,-172.8825669,62.86960264,"20220106",-2362273.2266533,1837825.46139676
"85",8,482,-173.28950402,62.74155685,"20220106",-2360660.30422343,1863635.10199659
"95",9,301,-173.64949576,62.61006956,"20220106",-2360660.49126403,1887831.6767689
"105",10,195,-174.05315813,62.45989067,"20220106",-2360660.70709449,1915254.47383621
"116",11,221,-173.73223588,62.30883546,"20220106",-2384857.35645813,1912834.99988579
"125",12,596,-173.39871039,62.13615455,"20220106",-2411473.67853153,1911222.11307978
"135",13,605,-173.10043038,61.95538139,"20220106",-2437718.94307876,1911445.37777676
"145",14,825,-172.74200852,62.09614904,"20220106",-2436850.54348647,1886267.69227442
"155",15,938,-172.37301955,62.21931067,"20220106",-2437718.54562213,1861958.28583285
"165",16,938,-172.01043703,62.34746359,"20220106",-2437718.35458089,1837648.8452323
"117",1,760,-173.05576386,62.26233287,"20220107",-2411473.49214075,1887832.07778017
"26",2,620,-173.33655426,62.42821497,"20220107",-2387276.81855827,1887831.88592911
"36",3,964,-172.67357453,62.40051872,"20220107",-2411473.28765688,1862022.41413149
"46",4,916,-172.9293529,62.57602444,"20220107",-2387276.60372308,1860409.10948969
"56",5,1000,-172.3087748,62.53892242,"20220107",-2410666.53116729,1837019.28420536
"66",6,973,-172.59435311,62.72215112,"20220107",-2384856.75697129,1836212.53598877
"76",7,874,-172.8825669,62.86960264,"20220107",-2362273.2266533,1837825.46139676
"86",8,699,-173.28950402,62.74155685,"20220107",-2360660.30422343,1863635.10199659
"96",9,509,-173.64949576,62.61006956,"20220107",-2360660.49126403,1887831.6767689
"106",10,306,-174.05315813,62.45989067,"20220107",-2360660.70709449,1915254.47383621
"118",11,357,-173.73223588,62.30883546,"20220107",-2384857.35645813,1912834.99988579
"126",12,760,-173.39871039,62.13615455,"20220107",-2411473.67853153,1911222.11307978
"136",13,653,-173.10043038,61.95538139,"20220107",-2437718.94307876,1911445.37777676
"146",14,885,-172.74200852,62.09614904,"20220107",-2436850.54348647,1886267.69227442
"156",15,976,-172.37301955,62.21931067,"20220107",-2437718.54562213,1861958.28583285
"166",16,976,-172.01043703,62.34746359,"20220107",-2437718.35458089,1837648.8452323
"119",1,808,-173.05576386,62.26233287,"20220108",-2411473.49214075,1887832.07778017
"27",2,787,-173.33655426,62.42821497,"20220108",-2387276.81855827,1887831.88592911
"37",3,926,-172.67357453,62.40051872,"20220108",-2411473.28765688,1862022.41413149
"47",4,904,-172.9293529,62.57602444,"20220108",-2387276.60372308,1860409.10948969
"57",5,972,-172.3087748,62.53892242,"20220108",-2410666.53116729,1837019.28420536
"67",6,965,-172.59435311,62.72215112,"20220108",-2384856.75697129,1836212.53598877
"77",7,901,-172.8825669,62.86960264,"20220108",-2362273.2266533,1837825.46139676
"87",8,792,-173.28950402,62.74155685,"20220108",-2360660.30422343,1863635.10199659
"97",9,672,-173.64949576,62.61006956,"20220108",-2360660.49126403,1887831.6767689
"107",10,482,-174.05315813,62.45989067,"20220108",-2360660.70709449,1915254.47383621
"1110",11,628,-173.73223588,62.30883546,"20220108",-2384857.35645813,1912834.99988579
"127",12,808,-173.39871039,62.13615455,"20220108",-2411473.67853153,1911222.11307978
"137",13,704,-173.10043038,61.95538139,"20220108",-2437718.94307876,1911445.37777676
"147",14,897,-172.74200852,62.09614904,"20220108",-2436850.54348647,1886267.69227442
"157",15,982,-172.37301955,62.21931067,"20220108",-2437718.54562213,1861958.28583285
"167",16,982,-172.01043703,62.34746359,"20220108",-2437718.35458089,1837648.8452323
"120",1,780,-173.05576386,62.26233287,"20220109",-2411473.49214075,1887832.07778017
"28",2,769,-173.33655426,62.42821497,"20220109",-2387276.81855827,1887831.88592911
"38",3,957,-172.67357453,62.40051872,"20220109",-2411473.28765688,1862022.41413149
"48",4,938,-172.9293529,62.57602444,"20220109",-2387276.60372308,1860409.10948969
"58",5,1000,-172.3087748,62.53892242,"20220109",-2410666.53116729,1837019.28420536
"68",6,993,-172.59435311,62.72215112,"20220109",-2384856.75697129,1836212.53598877
"78",7,962,-172.8825669,62.86960264,"20220109",-2362273.2266533,1837825.46139676
"88",8,829,-173.28950402,62.74155685,"20220109",-2360660.30422343,1863635.10199659
"98",9,716,-173.64949576,62.61006956,"20220109",-2360660.49126403,1887831.6767689
"108",10,614,-174.05315813,62.45989067,"20220109",-2360660.70709449,1915254.47383621
"1111",11,692,-173.73223588,62.30883546,"20220109",-2384857.35645813,1912834.99988579
"128",12,780,-173.39871039,62.13615455,"20220109",-2411473.67853153,1911222.11307978
"138",13,754,-173.10043038,61.95538139,"20220109",-2437718.94307876,1911445.37777676
"148",14,898,-172.74200852,62.09614904,"20220109",-2436850.54348647,1886267.69227442
"158",15,981,-172.37301955,62.21931067,"20220109",-2437718.54562213,1861958.28583285
"168",16,981,-172.01043703,62.34746359,"20220109",-2437718.35458089,1837648.8452323
"129",1,814,-173.05576386,62.26233287,"20220110",-2411473.49214075,1887832.07778017
"29",2,812,-173.33655426,62.42821497,"20220110",-2387276.81855827,1887831.88592911
"39",3,1000,-172.67357453,62.40051872,"20220110",-2411473.28765688,1862022.41413149
"49",4,995,-172.9293529,62.57602444,"20220110",-2387276.60372308,1860409.10948969
"59",5,998,-172.3087748,62.53892242,"20220110",-2410666.53116729,1837019.28420536
"69",6,987,-172.59435311,62.72215112,"20220110",-2384856.75697129,1836212.53598877
"79",7,989,-172.8825669,62.86960264,"20220110",-2362273.2266533,1837825.46139676
"89",8,957,-173.28950402,62.74155685,"20220110",-2360660.30422343,1863635.10199659
"99",9,825,-173.64949576,62.61006956,"20220110",-2360660.49126403,1887831.6767689
"109",10,653,-174.05315813,62.45989067,"20220110",-2360660.70709449,1915254.47383621
"1112",11,610,-173.73223588,62.30883546,"20220110",-2384857.35645813,1912834.99988579
"1210",12,814,-173.39871039,62.13615455,"20220110",-2411473.67853153,1911222.11307978
"139",13,836,-173.10043038,61.95538139,"20220110",-2437718.94307876,1911445.37777676
"149",14,946,-172.74200852,62.09614904,"20220110",-2436850.54348647,1886267.69227442
"159",15,999,-172.37301955,62.21931067,"20220110",-2437718.54562213,1861958.28583285
"169",16,999,-172.01043703,62.34746359,"20220110",-2437718.35458089,1837648.8452323
"130",1,940,-173.05576386,62.26233287,"20220111",-2411473.49214075,1887832.07778017
"210",2,950,-173.33655426,62.42821497,"20220111",-2387276.81855827,1887831.88592911
"310",3,994,-172.67357453,62.40051872,"20220111",-2411473.28765688,1862022.41413149
"410",4,971,-172.9293529,62.57602444,"20220111",-2387276.60372308,1860409.10948969
"510",5,977,-172.3087748,62.53892242,"20220111",-2410666.53116729,1837019.28420536
"610",6,956,-172.59435311,62.72215112,"20220111",-2384856.75697129,1836212.53598877
"710",7,989,-172.8825669,62.86960264,"20220111",-2362273.2266533,1837825.46139676
"810",8,995,-173.28950402,62.74155685,"20220111",-2360660.30422343,1863635.10199659
"910",9,969,-173.64949576,62.61006956,"20220111",-2360660.49126403,1887831.6767689
"1010",10,893,-174.05315813,62.45989067,"20220111",-2360660.70709449,1915254.47383621
"1113",11,831,-173.73223588,62.30883546,"20220111",-2384857.35645813,1912834.99988579
"1211",12,940,-173.39871039,62.13615455,"20220111",-2411473.67853153,1911222.11307978
"1310",13,942,-173.10043038,61.95538139,"20220111",-2437718.94307876,1911445.37777676
"1410",14,997,-172.74200852,62.09614904,"20220111",-2436850.54348647,1886267.69227442
"1510",15,1000,-172.37301955,62.21931067,"20220111",-2437718.54562213,1861958.28583285
"1610",16,1000,-172.01043703,62.34746359,"20220111",-2437718.35458089,1837648.8452323
"140",1,933,-173.05576386,62.26233287,"20220112",-2411473.49214075,1887832.07778017
"211",2,943,-173.33655426,62.42821497,"20220112",-2387276.81855827,1887831.88592911
"311",3,932,-172.67357453,62.40051872,"20220112",-2411473.28765688,1862022.41413149
"411",4,925,-172.9293529,62.57602444,"20220112",-2387276.60372308,1860409.10948969
"511",5,926,-172.3087748,62.53892242,"20220112",-2410666.53116729,1837019.28420536
"611",6,915,-172.59435311,62.72215112,"20220112",-2384856.75697129,1836212.53598877
"711",7,940,-172.8825669,62.86960264,"20220112",-2362273.2266533,1837825.46139676
"811",8,951,-173.28950402,62.74155685,"20220112",-2360660.30422343,1863635.10199659
"911",9,944,-173.64949576,62.61006956,"20220112",-2360660.49126403,1887831.6767689
"1011",10,916,-174.05315813,62.45989067,"20220112",-2360660.70709449,1915254.47383621
"1114",11,930,-173.73223588,62.30883546,"20220112",-2384857.35645813,1912834.99988579
"1212",12,933,-173.39871039,62.13615455,"20220112",-2411473.67853153,1911222.11307978
"1311",13,933,-173.10043038,61.95538139,"20220112",-2437718.94307876,1911445.37777676
"1411",14,952,-172.74200852,62.09614904,"20220112",-2436850.54348647,1886267.69227442
"1511",15,966,-172.37301955,62.21931067,"20220112",-2437718.54562213,1861958.28583285
"1611",16,966,-172.01043703,62.34746359,"20220112",-2437718.35458089,1837648.8452323
"150",1,922,-173.05576386,62.26233287,"20220113",-2411473.49214075,1887832.07778017
"212",2,919,-173.33655426,62.42821497,"20220113",-2387276.81855827,1887831.88592911
"312",3,917,-172.67357453,62.40051872,"20220113",-2411473.28765688,1862022.41413149
"412",4,907,-172.9293529,62.57602444,"20220113",-2387276.60372308,1860409.10948969
"512",5,894,-172.3087748,62.53892242,"20220113",-2410666.53116729,1837019.28420536
"612",6,880,-172.59435311,62.72215112,"20220113",-2384856.75697129,1836212.53598877
"712",7,916,-172.8825669,62.86960264,"20220113",-2362273.2266533,1837825.46139676
"812",8,930,-173.28950402,62.74155685,"20220113",-2360660.30422343,1863635.10199659
"912",9,929,-173.64949576,62.61006956,"20220113",-2360660.49126403,1887831.6767689
"1012",10,907,-174.05315813,62.45989067,"20220113",-2360660.70709449,1915254.47383621
"1115",11,901,-173.73223588,62.30883546,"20220113",-2384857.35645813,1912834.99988579
"1213",12,922,-173.39871039,62.13615455,"20220113",-2411473.67853153,1911222.11307978
"1312",13,933,-173.10043038,61.95538139,"20220113",-2437718.94307876,1911445.37777676
"1412",14,941,-172.74200852,62.09614904,"20220113",-2436850.54348647,1886267.69227442
"1512",15,951,-172.37301955,62.21931067,"20220113",-2437718.54562213,1861958.28583285
"1612",16,951,-172.01043703,62.34746359,"20220113",-2437718.35458089,1837648.8452323
"160",1,920,-173.05576386,62.26233287,"20220114",-2411473.49214075,1887832.07778017
"213",2,915,-173.33655426,62.42821497,"20220114",-2387276.81855827,1887831.88592911
"313",3,926,-172.67357453,62.40051872,"20220114",-2411473.28765688,1862022.41413149
"413",4,924,-172.9293529,62.57602444,"20220114",-2387276.60372308,1860409.10948969
"513",5,921,-172.3087748,62.53892242,"20220114",-2410666.53116729,1837019.28420536
"613",6,911,-172.59435311,62.72215112,"20220114",-2384856.75697129,1836212.53598877
"713",7,925,-172.8825669,62.86960264,"20220114",-2362273.2266533,1837825.46139676
"813",8,927,-173.28950402,62.74155685,"20220114",-2360660.30422343,1863635.10199659
"913",9,925,-173.64949576,62.61006956,"20220114",-2360660.49126403,1887831.6767689
"1013",10,913,-174.05315813,62.45989067,"20220114",-2360660.70709449,1915254.47383621
"1116",11,892,-173.73223588,62.30883546,"20220114",-2384857.35645813,1912834.99988579
"1214",12,920,-173.39871039,62.13615455,"20220114",-2411473.67853153,1911222.11307978
"1313",13,981,-173.10043038,61.95538139,"20220114",-2437718.94307876,1911445.37777676
"1413",14,970,-172.74200852,62.09614904,"20220114",-2436850.54348647,1886267.69227442
"1513",15,1000,-172.37301955,62.21931067,"20220114",-2437718.54562213,1861958.28583285
"1613",16,1000,-172.01043703,62.34746359,"20220114",-2437718.35458089,1837648.8452323
"170",1,933,-173.05576386,62.26233287,"20220115",-2411473.49214075,1887832.07778017
"214",2,928,-173.33655426,62.42821497,"20220115",-2387276.81855827,1887831.88592911
"314",3,945,-172.67357453,62.40051872,"20220115",-2411473.28765688,1862022.41413149
"414",4,932,-172.9293529,62.57602444,"20220115",-2387276.60372308,1860409.10948969
"514",5,939,-172.3087748,62.53892242,"20220115",-2410666.53116729,1837019.28420536
"614",6,926,-172.59435311,62.72215112,"20220115",-2384856.75697129,1836212.53598877
"714",7,940,-172.8825669,62.86960264,"20220115",-2362273.2266533,1837825.46139676
"814",8,949,-173.28950402,62.74155685,"20220115",-2360660.30422343,1863635.10199659
"914",9,938,-173.64949576,62.61006956,"20220115",-2360660.49126403,1887831.6767689
"1014",10,931,-174.05315813,62.45989067,"20220115",-2360660.70709449,1915254.47383621
"1117",11,911,-173.73223588,62.30883546,"20220115",-2384857.35645813,1912834.99988579
"1215",12,933,-173.39871039,62.13615455,"20220115",-2411473.67853153,1911222.11307978
"1314",13,958,-173.10043038,61.95538139,"20220115",-2437718.94307876,1911445.37777676
"1414",14,962,-172.74200852,62.09614904,"20220115",-2436850.54348647,1886267.69227442
"1514",15,984,-172.37301955,62.21931067,"20220115",-2437718.54562213,1861958.28583285
"1614",16,984,-172.01043703,62.34746359,"20220115",-2437718.35458089,1837648.8452323
"171",1,946,-173.05576386,62.26233287,"20220116",-2411473.49214075,1887832.07778017
"215",2,945,-173.33655426,62.42821497,"20220116",-2387276.81855827,1887831.88592911
"315",3,939,-172.67357453,62.40051872,"20220116",-2411473.28765688,1862022.41413149
"415",4,934,-172.9293529,62.57602444,"20220116",-2387276.60372308,1860409.10948969
"515",5,927,-172.3087748,62.53892242,"20220116",-2410666.53116729,1837019.28420536
"615",6,911,-172.59435311,62.72215112,"20220116",-2384856.75697129,1836212.53598877
"715",7,938,-172.8825669,62.86960264,"20220116",-2362273.2266533,1837825.46139676
"815",8,950,-173.28950402,62.74155685,"20220116",-2360660.30422343,1863635.10199659
"915",9,948,-173.64949576,62.61006956,"20220116",-2360660.49126403,1887831.6767689
"1015",10,943,-174.05315813,62.45989067,"20220116",-2360660.70709449,1915254.47383621
"1118",11,935,-173.73223588,62.30883546,"20220116",-2384857.35645813,1912834.99988579
"1216",12,946,-173.39871039,62.13615455,"20220116",-2411473.67853153,1911222.11307978
"1315",13,938,-173.10043038,61.95538139,"20220116",-2437718.94307876,1911445.37777676
"1415",14,955,-172.74200852,62.09614904,"20220116",-2436850.54348647,1886267.69227442
"1515",15,927,-172.37301955,62.21931067,"20220116",-2437718.54562213,1861958.28583285
"1615",16,927,-172.01043703,62.34746359,"20220116",-2437718.35458089,1837648.8452323
"172",1,938,-173.05576386,62.26233287,"20220117",-2411473.49214075,1887832.07778017
"216",2,944,-173.33655426,62.42821497,"20220117",-2387276.81855827,1887831.88592911
"316",3,947,-172.67357453,62.40051872,"20220117",-2411473.28765688,1862022.41413149
"416",4,952,-172.9293529,62.57602444,"20220117",-2387276.60372308,1860409.10948969
"516",5,949,-172.3087748,62.53892242,"20220117",-2410666.53116729,1837019.28420536
"616",6,937,-172.59435311,62.72215112,"20220117",-2384856.75697129,1836212.53598877
"716",7,957,-172.8825669,62.86960264,"20220117",-2362273.2266533,1837825.46139676
"816",8,964,-173.28950402,62.74155685,"20220117",-2360660.30422343,1863635.10199659
"916",9,956,-173.64949576,62.61006956,"20220117",-2360660.49126403,1887831.6767689
"1016",10,943,-174.05315813,62.45989067,"20220117",-2360660.70709449,1915254.47383621
"1119",11,928,-173.73223588,62.30883546,"20220117",-2384857.35645813,1912834.99988579
"1217",12,938,-173.39871039,62.13615455,"20220117",-2411473.67853153,1911222.11307978
"1316",13,946,-173.10043038,61.95538139,"20220117",-2437718.94307876,1911445.37777676
"1416",14,951,-172.74200852,62.09614904,"20220117",-2436850.54348647,1886267.69227442
"1516",15,920,-172.37301955,62.21931067,"20220117",-2437718.54562213,1861958.28583285
"1616",16,920,-172.01043703,62.34746359,"20220117",-2437718.35458089,1837648.8452323
"173",1,924,-173.05576386,62.26233287,"20220118",-2411473.49214075,1887832.07778017
"217",2,947,-173.33655426,62.42821497,"20220118",-2387276.81855827,1887831.88592911
"317",3,955,-172.67357453,62.40051872,"20220118",-2411473.28765688,1862022.41413149
"417",4,950,-172.9293529,62.57602444,"20220118",-2387276.60372308,1860409.10948969
"517",5,956,-172.3087748,62.53892242,"20220118",-2410666.53116729,1837019.28420536
"617",6,936,-172.59435311,62.72215112,"20220118",-2384856.75697129,1836212.53598877
"717",7,963,-172.8825669,62.86960264,"20220118",-2362273.2266533,1837825.46139676
"817",8,971,-173.28950402,62.74155685,"20220118",-2360660.30422343,1863635.10199659
"917",9,958,-173.64949576,62.61006956,"20220118",-2360660.49126403,1887831.6767689
"1017",10,956,-174.05315813,62.45989067,"20220118",-2360660.70709449,1915254.47383621
"1120",11,928,-173.73223588,62.30883546,"20220118",-2384857.35645813,1912834.99988579
"1218",12,924,-173.39871039,62.13615455,"20220118",-2411473.67853153,1911222.11307978
"1317",13,938,-173.10043038,61.95538139,"20220118",-2437718.94307876,1911445.37777676
"1417",14,948,-172.74200852,62.09614904,"20220118",-2436850.54348647,1886267.69227442
"1517",15,975,-172.37301955,62.21931067,"20220118",-2437718.54562213,1861958.28583285
"1617",16,975,-172.01043703,62.34746359,"20220118",-2437718.35458089,1837648.8452323
"174",1,971,-173.05576386,62.26233287,"20220119",-2411473.49214075,1887832.07778017
"218",2,974,-173.33655426,62.42821497,"20220119",-2387276.81855827,1887831.88592911
"318",3,967,-172.67357453,62.40051872,"20220119",-2411473.28765688,1862022.41413149
"418",4,954,-172.9293529,62.57602444,"20220119",-2387276.60372308,1860409.10948969
"518",5,963,-172.3087748,62.53892242,"20220119",-2410666.53116729,1837019.28420536
"618",6,940,-172.59435311,62.72215112,"20220119",-2384856.75697129,1836212.53598877
"718",7,953,-172.8825669,62.86960264,"20220119",-2362273.2266533,1837825.46139676
"818",8,975,-173.28950402,62.74155685,"20220119",-2360660.30422343,1863635.10199659
"918",9,987,-173.64949576,62.61006956,"20220119",-2360660.49126403,1887831.6767689
"1018",10,983,-174.05315813,62.45989067,"20220119",-2360660.70709449,1915254.47383621
"1121",11,962,-173.73223588,62.30883546,"20220119",-2384857.35645813,1912834.99988579
"1219",12,971,-173.39871039,62.13615455,"20220119",-2411473.67853153,1911222.11307978
"1318",13,980,-173.10043038,61.95538139,"20220119",-2437718.94307876,1911445.37777676
"1418",14,975,-172.74200852,62.09614904,"20220119",-2436850.54348647,1886267.69227442
"1518",15,982,-172.37301955,62.21931067,"20220119",-2437718.54562213,1861958.28583285
"1618",16,982,-172.01043703,62.34746359,"20220119",-2437718.35458089,1837648.8452323
"175",1,979,-173.05576386,62.26233287,"20220120",-2411473.49214075,1887832.07778017
"219",2,975,-173.33655426,62.42821497,"20220120",-2387276.81855827,1887831.88592911
"319",3,965,-172.67357453,62.40051872,"20220120",-2411473.28765688,1862022.41413149
"419",4,950,-172.9293529,62.57602444,"20220120",-2387276.60372308,1860409.10948969
"519",5,943,-172.3087748,62.53892242,"20220120",-2410666.53116729,1837019.28420536
"619",6,937,-172.59435311,62.72215112,"20220120",-2384856.75697129,1836212.53598877
"719",7,957,-172.8825669,62.86960264,"20220120",-2362273.2266533,1837825.46139676
"819",8,962,-173.28950402,62.74155685,"20220120",-2360660.30422343,1863635.10199659
"919",9,973,-173.64949576,62.61006956,"20220120",-2360660.49126403,1887831.6767689
"1019",10,978,-174.05315813,62.45989067,"20220120",-2360660.70709449,1915254.47383621
"1122",11,975,-173.73223588,62.30883546,"20220120",-2384857.35645813,1912834.99988579
"1220",12,979,-173.39871039,62.13615455,"20220120",-2411473.67853153,1911222.11307978
"1319",13,992,-173.10043038,61.95538139,"20220120",-2437718.94307876,1911445.37777676
"1419",14,988,-172.74200852,62.09614904,"20220120",-2436850.54348647,1886267.69227442
"1519",15,967,-172.37301955,62.21931067,"20220120",-2437718.54562213,1861958.28583285
"1619",16,967,-172.01043703,62.34746359,"20220120",-2437718.35458089,1837648.8452323
"176",1,938,-173.05576386,62.26233287,"20220121",-2411473.49214075,1887832.07778017
"220",2,947,-173.33655426,62.42821497,"20220121",-2387276.81855827,1887831.88592911
"320",3,980,-172.67357453,62.40051872,"20220121",-2411473.28765688,1862022.41413149
"420",4,925,-172.9293529,62.57602444,"20220121",-2387276.60372308,1860409.10948969
"520",5,1000,-172.3087748,62.53892242,"20220121",-2410666.53116729,1837019.28420536
"620",6,977,-172.59435311,62.72215112,"20220121",-2384856.75697129,1836212.53598877
"720",7,991,-172.8825669,62.86960264,"20220121",-2362273.2266533,1837825.46139676
"820",8,963,-173.28950402,62.74155685,"20220121",-2360660.30422343,1863635.10199659
"920",9,952,-173.64949576,62.61006956,"20220121",-2360660.49126403,1887831.6767689
"1020",10,925,-174.05315813,62.45989067,"20220121",-2360660.70709449,1915254.47383621
"1123",11,946,-173.73223588,62.30883546,"20220121",-2384857.35645813,1912834.99988579
"1221",12,938,-173.39871039,62.13615455,"20220121",-2411473.67853153,1911222.11307978
"1320",13,955,-173.10043038,61.95538139,"20220121",-2437718.94307876,1911445.37777676
"1420",14,963,-172.74200852,62.09614904,"20220121",-2436850.54348647,1886267.69227442
"1520",15,1000,-172.37301955,62.21931067,"20220121",-2437718.54562213,1861958.28583285
"1620",16,1000,-172.01043703,62.34746359,"20220121",-2437718.35458089,1837648.8452323
"177",1,1000,-173.05576386,62.26233287,"20220122",-2411473.49214075,1887832.07778017
"221",2,1000,-173.33655426,62.42821497,"20220122",-2387276.81855827,1887831.88592911
"321",3,1000,-172.67357453,62.40051872,"20220122",-2411473.28765688,1862022.41413149
"421",4,1000,-172.9293529,62.57602444,"20220122",-2387276.60372308,1860409.10948969
"521",5,991,-172.3087748,62.53892242,"20220122",-2410666.53116729,1837019.28420536
"621",6,976,-172.59435311,62.72215112,"20220122",-2384856.75697129,1836212.53598877
"721",7,1000,-172.8825669,62.86960264,"20220122",-2362273.2266533,1837825.46139676
"821",8,1000,-173.28950402,62.74155685,"20220122",-2360660.30422343,1863635.10199659
"921",9,1000,-173.64949576,62.61006956,"20220122",-2360660.49126403,1887831.6767689
"1021",10,1000,-174.05315813,62.45989067,"20220122",-2360660.70709449,1915254.47383621
"1124",11,1000,-173.73223588,62.30883546,"20220122",-2384857.35645813,1912834.99988579
"1222",12,1000,-173.39871039,62.13615455,"20220122",-2411473.67853153,1911222.11307978
"1321",13,1000,-173.10043038,61.95538139,"20220122",-2437718.94307876,1911445.37777676
"1421",14,1000,-172.74200852,62.09614904,"20220122",-2436850.54348647,1886267.69227442
"1521",15,1000,-172.37301955,62.21931067,"20220122",-2437718.54562213,1861958.28583285
"1621",16,1000,-172.01043703,62.34746359,"20220122",-2437718.35458089,1837648.8452323
"178",1,994,-173.05576386,62.26233287,"20220123",-2411473.49214075,1887832.07778017
"222",2,993,-173.33655426,62.42821497,"20220123",-2387276.81855827,1887831.88592911
"322",3,956,-172.67357453,62.40051872,"20220123",-2411473.28765688,1862022.41413149
"422",4,945,-172.9293529,62.57602444,"20220123",-2387276.60372308,1860409.10948969
"522",5,942,-172.3087748,62.53892242,"20220123",-2410666.53116729,1837019.28420536
"622",6,937,-172.59435311,62.72215112,"20220123",-2384856.75697129,1836212.53598877
"722",7,959,-172.8825669,62.86960264,"20220123",-2362273.2266533,1837825.46139676
"822",8,979,-173.28950402,62.74155685,"20220123",-2360660.30422343,1863635.10199659
"922",9,997,-173.64949576,62.61006956,"20220123",-2360660.49126403,1887831.6767689
"1022",10,993,-174.05315813,62.45989067,"20220123",-2360660.70709449,1915254.47383621
"1125",11,1000,-173.73223588,62.30883546,"20220123",-2384857.35645813,1912834.99988579
"1223",12,994,-173.39871039,62.13615455,"20220123",-2411473.67853153,1911222.11307978
"1322",13,986,-173.10043038,61.95538139,"20220123",-2437718.94307876,1911445.37777676
"1422",14,946,-172.74200852,62.09614904,"20220123",-2436850.54348647,1886267.69227442
"1522",15,1000,-172.37301955,62.21931067,"20220123",-2437718.54562213,1861958.28583285
"1622",16,1000,-172.01043703,62.34746359,"20220123",-2437718.35458089,1837648.8452323
"179",1,972,-173.05576386,62.26233287,"20220124",-2411473.49214075,1887832.07778017
"223",2,958,-173.33655426,62.42821497,"20220124",-2387276.81855827,1887831.88592911
"323",3,959,-172.67357453,62.40051872,"20220124",-2411473.28765688,1862022.41413149
"423",4,963,-172.9293529,62.57602444,"20220124",-2387276.60372308,1860409.10948969
"523",5,948,-172.3087748,62.53892242,"20220124",-2410666.53116729,1837019.28420536
"623",6,966,-172.59435311,62.72215112,"20220124",-2384856.75697129,1836212.53598877
"723",7,980,-172.8825669,62.86960264,"20220124",-2362273.2266533,1837825.46139676
"823",8,962,-173.28950402,62.74155685,"20220124",-2360660.30422343,1863635.10199659
"923",9,966,-173.64949576,62.61006956,"20220124",-2360660.49126403,1887831.6767689
"1023",10,939,-174.05315813,62.45989067,"20220124",-2360660.70709449,1915254.47383621
"1126",11,1000,-173.73223588,62.30883546,"20220124",-2384857.35645813,1912834.99988579
"1224",12,972,-173.39871039,62.13615455,"20220124",-2411473.67853153,1911222.11307978
"1323",13,970,-173.10043038,61.95538139,"20220124",-2437718.94307876,1911445.37777676
